date,restaurant_id,restaurant_name,sales,orders,region,avg_order_value,ads_enabled,rating,delivery_time
2022-11-29,8,Kuta Night Market,824801,15,Denpasar,54986.73333333333,True,4.0,30
2022-11-30,1,Warung Bali Asli,3233085,79,Seminyak,40925.126582278484,True,4.0,30
2022-11-30,2,Ubud Organic Cafe,1934421,38,Ubud,50905.81578947369,True,4.0,30
2022-11-30,3,Canggu Surf Cafe,2218508,51,Canggu,43500.1568627451,True,4.0,30
2022-11-30,4,Denpasar Local,1307468,24,Denpasar,54477.833333333336,True,4.0,30
2022-11-30,5,Sanur Beach Resto,1226942,26,Sanur,47190.07692307692,True,4.0,30
2022-11-30,6,Nusa Dua Fine Dining,2899281,61,Seminyak,47529.19672131148,True,4.0,30
2022-11-30,7,Jimbaran Seafood,2076921,35,Canggu,59340.6,True,4.0,30
2022-11-30,8,Kuta Night Market,1141816,19,Denpasar,60095.57894736842,True,4.0,30
2022-12-01,1,Warung Bali Asli,1958563,39,Seminyak,50219.5641025641,True,4.0,30
2022-12-01,2,Ubud Organic Cafe,1359620,24,Ubud,56650.833333333336,True,4.0,30
2022-12-01,3,Canggu Surf Cafe,1661031,30,Canggu,55367.7,True,4.0,30
2022-12-01,4,Denpasar Local,1870250,44,Denpasar,42505.681818181816,True,4.0,30
2022-12-01,5,Sanur Beach Resto,1696088,32,Sanur,53002.75,True,4.0,30
2022-12-01,6,Nusa Dua Fine Dining,3558395,67,Seminyak,53110.37313432836,True,4.0,30
2022-12-01,7,Jimbaran Seafood,1813830,35,Canggu,51823.71428571428,True,4.0,30
2022-12-01,8,Kuta Night Market,1462632,28,Denpasar,52236.857142857145,True,4.0,30
2022-12-02,1,Warung Bali Asli,3161661,75,Seminyak,42155.48,True,4.0,30
2022-12-02,2,Ubud Organic Cafe,2386574,40,Ubud,59664.35,True,4.0,30
2022-12-02,3,Canggu Surf Cafe,1992365,34,Canggu,58598.970588235294,True,4.0,30
2022-12-02,4,Denpasar Local,1595984,26,Denpasar,61384.0,True,4.0,30
2022-12-02,5,Sanur Beach Resto,2872541,58,Sanur,49526.56896551724,True,4.0,30
2022-12-02,6,Nusa Dua Fine Dining,3832602,77,Seminyak,49774.05194805195,True,4.0,30
2022-12-02,7,Jimbaran Seafood,3039582,58,Canggu,52406.58620689655,True,4.0,30
2022-12-02,8,Kuta Night Market,1076864,26,Denpasar,41417.846153846156,True,4.0,30
2022-12-03,1,Warung Bali Asli,3607618,89,Seminyak,40535.03370786517,True,4.0,30
2022-12-03,2,Ubud Organic Cafe,2126114,43,Ubud,49444.51162790698,True,4.0,30
2022-12-03,3,Canggu Surf Cafe,2314122,45,Canggu,51424.933333333334,True,4.0,30
2022-12-03,4,Denpasar Local,2362959,50,Denpasar,47259.18,True,4.0,30
2022-12-03,5,Sanur Beach Resto,1710118,32,Sanur,53441.1875,True,4.0,30
2022-12-03,6,Nusa Dua Fine Dining,3699773,88,Seminyak,42042.875,True,4.0,30
2022-12-03,7,Jimbaran Seafood,3766889,67,Canggu,56222.22388059701,True,4.0,30
2022-12-03,8,Kuta Night Market,1231940,22,Denpasar,55997.27272727273,True,4.0,30
2022-12-04,1,Warung Bali Asli,2129329,42,Seminyak,50698.30952380953,True,4.0,30
2022-12-04,2,Ubud Organic Cafe,2356973,42,Ubud,56118.40476190476,True,4.0,30
2022-12-04,3,Canggu Surf Cafe,1856651,37,Canggu,50179.75675675676,True,4.0,30
2022-12-04,4,Denpasar Local,2108803,44,Denpasar,47927.34090909091,True,4.0,30
2022-12-04,5,Sanur Beach Resto,1838313,30,Sanur,61277.1,True,4.0,30
2022-12-04,6,Nusa Dua Fine Dining,4297442,81,Seminyak,53054.83950617284,True,4.0,30
2022-12-04,7,Jimbaran Seafood,3786540,78,Canggu,48545.38461538462,True,4.0,30
2022-12-04,8,Kuta Night Market,1425785,30,Denpasar,47526.166666666664,True,4.0,30
2022-12-05,1,Warung Bali Asli,1582329,34,Seminyak,46539.08823529412,True,4.0,30
2022-12-05,2,Ubud Organic Cafe,1830247,32,Ubud,57195.21875,True,4.0,30
2022-12-05,3,Canggu Surf Cafe,2153137,45,Canggu,47847.48888888889,True,4.0,30
2022-12-05,4,Denpasar Local,1203993,26,Denpasar,46307.42307692308,True,4.0,30
2022-12-05,5,Sanur Beach Resto,1747241,35,Sanur,49921.171428571426,True,4.0,30
2022-12-05,6,Nusa Dua Fine Dining,1863999,44,Seminyak,42363.61363636364,True,4.0,30
2022-12-05,7,Jimbaran Seafood,1833686,32,Canggu,57302.6875,True,4.0,30
2022-12-05,8,Kuta Night Market,943914,15,Denpasar,62927.6,True,4.0,30
2022-12-06,1,Warung Bali Asli,2417502,60,Seminyak,40291.7,True,4.0,30
2022-12-06,2,Ubud Organic Cafe,1834268,36,Ubud,50951.88888888889,True,4.0,30
2022-12-06,3,Canggu Surf Cafe,1998226,46,Canggu,43439.69565217391,True,4.0,30
2022-12-06,4,Denpasar Local,1464101,24,Denpasar,61004.208333333336,True,4.0,30
2022-12-06,5,Sanur Beach Resto,1589364,39,Sanur,40752.92307692308,True,4.0,30
2022-12-06,6,Nusa Dua Fine Dining,2677175,57,Seminyak,46967.98245614035,True,4.0,30
2022-12-06,7,Jimbaran Seafood,1613126,28,Canggu,57611.642857142855,True,4.0,30
2022-12-06,8,Kuta Night Market,775305,13,Denpasar,59638.846153846156,True,4.0,30
2022-12-07,1,Warung Bali Asli,3231017,59,Seminyak,54763.0,True,4.0,30
2022-12-07,2,Ubud Organic Cafe,2174447,52,Ubud,41816.28846153846,True,4.0,30
2022-12-07,3,Canggu Surf Cafe,1694994,36,Canggu,47083.166666666664,True,4.0,30
2022-12-07,4,Denpasar Local,1035792,17,Denpasar,60928.94117647059,True,4.0,30
2022-12-07,5,Sanur Beach Resto,1448381,30,Sanur,48279.36666666667,True,4.0,30
2022-12-07,6,Nusa Dua Fine Dining,2123154,35,Seminyak,60661.54285714286,True,4.0,30
2022-12-07,7,Jimbaran Seafood,2048666,37,Canggu,55369.35135135135,True,4.0,30
2022-12-07,8,Kuta Night Market,1574941,27,Denpasar,58331.148148148146,True,4.0,30
2022-12-08,1,Warung Bali Asli,2007170,35,Seminyak,57347.71428571428,True,4.0,30
2022-12-08,2,Ubud Organic Cafe,2507834,44,Ubud,56996.22727272727,True,4.0,30
2022-12-08,3,Canggu Surf Cafe,2664781,52,Canggu,51245.78846153846,True,4.0,30
2022-12-08,4,Denpasar Local,1442875,27,Denpasar,53439.81481481482,True,4.0,30
2022-12-08,5,Sanur Beach Resto,1483133,28,Sanur,52969.03571428572,True,4.0,30
2022-12-08,6,Nusa Dua Fine Dining,2336817,55,Seminyak,42487.58181818182,True,4.0,30
2022-12-08,7,Jimbaran Seafood,3199532,73,Canggu,43829.20547945205,True,4.0,30
2022-12-08,8,Kuta Night Market,1563578,31,Denpasar,50438.0,True,4.0,30
2022-12-09,1,Warung Bali Asli,2015473,34,Seminyak,59278.617647058825,True,4.0,30
2022-12-09,2,Ubud Organic Cafe,2312480,52,Ubud,44470.769230769234,True,4.0,30
2022-12-09,3,Canggu Surf Cafe,2464704,42,Canggu,58683.42857142857,True,4.0,30
2022-12-09,4,Denpasar Local,1443129,28,Denpasar,51540.32142857143,True,4.0,30
2022-12-09,5,Sanur Beach Resto,2070699,50,Sanur,41413.98,True,4.0,30
2022-12-09,6,Nusa Dua Fine Dining,3044809,54,Seminyak,56385.351851851854,True,4.0,30
2022-12-09,7,Jimbaran Seafood,3020235,61,Canggu,49512.04918032787,True,4.0,30
2022-12-09,8,Kuta Night Market,1017778,18,Denpasar,56543.22222222222,True,4.0,30
2022-12-10,1,Warung Bali Asli,2399935,43,Seminyak,55812.441860465115,True,4.0,30
2022-12-10,2,Ubud Organic Cafe,2630616,61,Ubud,43124.852459016394,True,4.0,30
2022-12-10,3,Canggu Surf Cafe,1928305,34,Canggu,56714.85294117647,True,4.0,30
2022-12-10,4,Denpasar Local,2257009,44,Denpasar,51295.65909090909,True,4.0,30
2022-12-10,5,Sanur Beach Resto,1974025,34,Sanur,58059.55882352941,True,4.0,30
2022-12-10,6,Nusa Dua Fine Dining,3396444,73,Seminyak,46526.6301369863,True,4.0,30
2022-12-10,7,Jimbaran Seafood,2845617,48,Canggu,59283.6875,True,4.0,30
2022-12-10,8,Kuta Night Market,1689542,29,Denpasar,58260.06896551724,True,4.0,30
2022-12-11,1,Warung Bali Asli,2589215,45,Seminyak,57538.11111111111,True,4.0,30
2022-12-11,2,Ubud Organic Cafe,2644492,46,Ubud,57488.95652173913,True,4.0,30
2022-12-11,3,Canggu Surf Cafe,2882305,55,Canggu,52405.545454545456,True,4.0,30
2022-12-11,4,Denpasar Local,2041195,46,Denpasar,44373.80434782609,True,4.0,30
2022-12-11,5,Sanur Beach Resto,1584245,37,Sanur,42817.43243243243,True,4.0,30
2022-12-11,6,Nusa Dua Fine Dining,3252581,58,Seminyak,56078.98275862069,True,4.0,30
2022-12-11,7,Jimbaran Seafood,2374611,41,Canggu,57917.34146341463,True,4.0,30
2022-12-11,8,Kuta Night Market,1321246,25,Denpasar,52849.84,True,4.0,30
2022-12-12,1,Warung Bali Asli,2268731,48,Seminyak,47265.229166666664,True,4.0,30
2022-12-12,2,Ubud Organic Cafe,1345122,25,Ubud,53804.88,True,4.0,30
2022-12-12,3,Canggu Surf Cafe,2255689,44,Canggu,51265.65909090909,True,4.0,30
2022-12-12,4,Denpasar Local,1183726,20,Denpasar,59186.3,True,4.0,30
2022-12-12,5,Sanur Beach Resto,1024354,23,Sanur,44537.13043478261,True,4.0,30
2022-12-12,6,Nusa Dua Fine Dining,2668241,52,Seminyak,51312.32692307692,True,4.0,30
2022-12-12,7,Jimbaran Seafood,2280099,44,Canggu,51820.431818181816,True,4.0,30
2022-12-12,8,Kuta Night Market,823574,16,Denpasar,51473.375,True,4.0,30
2022-12-13,1,Warung Bali Asli,2439330,43,Seminyak,56728.604651162794,True,4.0,30
2022-12-13,2,Ubud Organic Cafe,1999402,44,Ubud,45440.954545454544,True,4.0,30
2022-12-13,3,Canggu Surf Cafe,2039540,35,Canggu,58272.57142857143,True,4.0,30
2022-12-13,4,Denpasar Local,997997,24,Denpasar,41583.208333333336,True,4.0,30
2022-12-13,5,Sanur Beach Resto,1297133,28,Sanur,46326.17857142857,True,4.0,30
2022-12-13,6,Nusa Dua Fine Dining,2759929,47,Seminyak,58721.89361702128,True,4.0,30
2022-12-13,7,Jimbaran Seafood,1912022,34,Canggu,56235.94117647059,True,4.0,30
2022-12-13,8,Kuta Night Market,891308,15,Denpasar,59420.53333333333,True,4.0,30
2022-12-14,1,Warung Bali Asli,2502997,47,Seminyak,53255.255319148935,True,4.0,30
2022-12-14,2,Ubud Organic Cafe,2373119,48,Ubud,49439.979166666664,True,4.0,30
2022-12-14,3,Canggu Surf Cafe,2511702,47,Canggu,53440.46808510638,True,4.0,30
2022-12-14,4,Denpasar Local,1129941,19,Denpasar,59470.57894736842,True,4.0,30
2022-12-14,5,Sanur Beach Resto,1907128,34,Sanur,56092.0,True,4.0,30
2022-12-14,6,Nusa Dua Fine Dining,2266193,53,Seminyak,42758.35849056604,True,4.0,30
2022-12-14,7,Jimbaran Seafood,3026791,70,Canggu,43239.87142857143,True,4.0,30
2022-12-14,8,Kuta Night Market,1420312,26,Denpasar,54627.38461538462,True,4.0,30
2022-12-15,1,Warung Bali Asli,3022050,72,Seminyak,41972.916666666664,True,4.0,30
2022-12-15,2,Ubud Organic Cafe,1559248,36,Ubud,43312.444444444445,True,4.0,30
2022-12-15,3,Canggu Surf Cafe,2487485,59,Canggu,42160.76271186441,True,4.0,30
2022-12-15,4,Denpasar Local,1860300,44,Denpasar,42279.545454545456,True,4.0,30
2022-12-15,5,Sanur Beach Resto,1707092,34,Sanur,50208.58823529412,True,4.0,30
2022-12-15,6,Nusa Dua Fine Dining,2636392,52,Seminyak,50699.846153846156,True,4.0,30
2022-12-15,7,Jimbaran Seafood,1986533,48,Canggu,41386.104166666664,True,4.0,30
2022-12-15,8,Kuta Night Market,1333021,26,Denpasar,51270.03846153846,True,4.0,30
2022-12-16,1,Warung Bali Asli,3387917,56,Seminyak,60498.517857142855,True,4.0,30
2022-12-16,2,Ubud Organic Cafe,2192301,52,Ubud,42159.63461538462,True,4.0,30
2022-12-16,3,Canggu Surf Cafe,3306279,58,Canggu,57004.81034482759,True,4.0,30
2022-12-16,4,Denpasar Local,1629578,32,Denpasar,50924.3125,True,4.0,30
2022-12-16,5,Sanur Beach Resto,2019237,43,Sanur,46959.0,True,4.0,30
2022-12-16,6,Nusa Dua Fine Dining,3236930,69,Seminyak,46912.02898550725,True,4.0,30
2022-12-16,7,Jimbaran Seafood,2881845,51,Canggu,56506.76470588235,True,4.0,30
2022-12-16,8,Kuta Night Market,1624606,31,Denpasar,52406.645161290326,True,4.0,30
2022-12-17,1,Warung Bali Asli,2448306,50,Seminyak,48966.12,True,4.0,30
2022-12-17,2,Ubud Organic Cafe,1799284,30,Ubud,59976.13333333333,True,4.0,30
2022-12-17,3,Canggu Surf Cafe,3405782,83,Canggu,41033.51807228916,True,4.0,30
2022-12-17,4,Denpasar Local,1717279,37,Denpasar,46412.94594594595,True,4.0,30
2022-12-17,5,Sanur Beach Resto,2343458,49,Sanur,47825.67346938775,True,4.0,30
2022-12-17,6,Nusa Dua Fine Dining,3350745,62,Seminyak,54044.27419354839,True,4.0,30
2022-12-17,7,Jimbaran Seafood,4063533,73,Canggu,55664.83561643836,True,4.0,30
2022-12-17,8,Kuta Night Market,1535446,31,Denpasar,49530.51612903226,True,4.0,30
2022-12-18,1,Warung Bali Asli,2520028,42,Seminyak,60000.666666666664,True,4.0,30
2022-12-18,2,Ubud Organic Cafe,2485757,46,Ubud,54038.19565217391,True,4.0,30
2022-12-18,3,Canggu Surf Cafe,3413725,68,Canggu,50201.83823529412,True,4.0,30
2022-12-18,4,Denpasar Local,1577241,36,Denpasar,43812.25,True,4.0,30
2022-12-18,5,Sanur Beach Resto,1829455,35,Sanur,52270.142857142855,True,4.0,30
2022-12-18,6,Nusa Dua Fine Dining,2880552,65,Seminyak,44316.18461538461,True,4.0,30
2022-12-18,7,Jimbaran Seafood,2543588,52,Canggu,48915.153846153844,True,4.0,30
2022-12-18,8,Kuta Night Market,1152032,27,Denpasar,42667.851851851854,True,4.0,30
2022-12-19,1,Warung Bali Asli,1614192,38,Seminyak,42478.73684210526,True,4.0,30
2022-12-19,2,Ubud Organic Cafe,1687381,28,Ubud,60263.607142857145,True,4.0,30
2022-12-19,3,Canggu Surf Cafe,2169632,53,Canggu,40936.45283018868,True,4.0,30
2022-12-19,4,Denpasar Local,1160209,19,Denpasar,61063.63157894737,True,4.0,30
2022-12-19,5,Sanur Beach Resto,1236346,28,Sanur,44155.21428571428,True,4.0,30
2022-12-19,6,Nusa Dua Fine Dining,1946341,32,Seminyak,60823.15625,True,4.0,30
2022-12-19,7,Jimbaran Seafood,2287752,48,Canggu,47661.5,True,4.0,30
2022-12-19,8,Kuta Night Market,882759,17,Denpasar,51927.0,True,4.0,30
2022-12-20,1,Warung Bali Asli,1913143,36,Seminyak,53142.86111111111,True,4.0,30
2022-12-20,2,Ubud Organic Cafe,1444386,33,Ubud,43769.27272727273,True,4.0,30
2022-12-20,3,Canggu Surf Cafe,2211818,38,Canggu,58205.73684210526,True,4.0,30
2022-12-20,4,Denpasar Local,1016239,23,Denpasar,44184.30434782609,True,4.0,30
2022-12-20,5,Sanur Beach Resto,1256051,27,Sanur,46520.40740740741,True,4.0,30
2022-12-20,6,Nusa Dua Fine Dining,2482873,42,Seminyak,59116.02380952381,True,4.0,30
2022-12-20,7,Jimbaran Seafood,2128774,40,Canggu,53219.35,True,4.0,30
2022-12-20,8,Kuta Night Market,945818,16,Denpasar,59113.625,True,4.0,30
2022-12-21,1,Warung Bali Asli,2875751,51,Seminyak,56387.27450980392,True,4.0,30
2022-12-21,2,Ubud Organic Cafe,1558130,32,Ubud,48691.5625,True,4.0,30
2022-12-21,3,Canggu Surf Cafe,2152415,42,Canggu,51247.97619047619,True,4.0,30
2022-12-21,4,Denpasar Local,1132151,20,Denpasar,56607.55,True,4.0,30
2022-12-21,5,Sanur Beach Resto,1574611,29,Sanur,54296.93103448276,True,4.0,30
2022-12-21,6,Nusa Dua Fine Dining,3869631,95,Seminyak,40732.95789473684,True,4.0,30
2022-12-21,7,Jimbaran Seafood,3359116,83,Canggu,40471.27710843374,True,4.0,30
2022-12-21,8,Kuta Night Market,856917,15,Denpasar,57127.8,True,4.0,30
2022-12-22,1,Warung Bali Asli,3048625,71,Seminyak,42938.380281690144,True,4.0,30
2022-12-22,2,Ubud Organic Cafe,1945828,42,Ubud,46329.23809523809,True,4.0,30
2022-12-22,3,Canggu Surf Cafe,2298300,49,Canggu,46904.08163265306,True,4.0,30
2022-12-22,4,Denpasar Local,1945340,38,Denpasar,51193.15789473684,True,4.0,30
2022-12-22,5,Sanur Beach Resto,1515905,29,Sanur,52272.58620689655,True,4.0,30
2022-12-22,6,Nusa Dua Fine Dining,2189171,53,Seminyak,41305.11320754717,True,4.0,30
2022-12-22,7,Jimbaran Seafood,1881753,37,Canggu,50858.18918918919,True,4.0,30
2022-12-22,8,Kuta Night Market,900547,20,Denpasar,45027.35,True,4.0,30
2022-12-23,1,Warung Bali Asli,2936605,62,Seminyak,47364.596774193546,True,4.0,30
2022-12-23,2,Ubud Organic Cafe,2673999,50,Ubud,53479.98,True,4.0,30
2022-12-23,3,Canggu Surf Cafe,1847601,33,Canggu,55987.90909090909,True,4.0,30
2022-12-23,4,Denpasar Local,1264771,25,Denpasar,50590.84,True,4.0,30
2022-12-23,5,Sanur Beach Resto,2234529,49,Sanur,45602.63265306123,True,4.0,30
2022-12-23,6,Nusa Dua Fine Dining,4282597,77,Seminyak,55618.142857142855,True,4.0,30
2022-12-23,7,Jimbaran Seafood,2475516,44,Canggu,56261.72727272727,True,4.0,30
2022-12-23,8,Kuta Night Market,1715945,39,Denpasar,43998.58974358974,True,4.0,30
2022-12-24,1,Warung Bali Asli,2699123,50,Seminyak,53982.46,True,4.0,30
2022-12-24,2,Ubud Organic Cafe,2333791,39,Ubud,59840.794871794875,True,4.0,30
2022-12-24,3,Canggu Surf Cafe,1913913,45,Canggu,42531.4,True,4.0,30
2022-12-24,4,Denpasar Local,2324919,46,Denpasar,50541.717391304344,True,4.0,30
2022-12-24,5,Sanur Beach Resto,2438363,44,Sanur,55417.34090909091,True,4.0,30
2022-12-24,6,Nusa Dua Fine Dining,2541918,56,Seminyak,45391.392857142855,True,4.0,30
2022-12-24,7,Jimbaran Seafood,4049763,82,Canggu,49387.35365853659,True,4.0,30
2022-12-24,8,Kuta Night Market,1070945,21,Denpasar,50997.380952380954,True,4.0,30
2022-12-25,1,Warung Bali Asli,2050301,35,Seminyak,58580.02857142857,True,4.0,30
2022-12-25,2,Ubud Organic Cafe,2962853,51,Ubud,58095.1568627451,True,4.0,30
2022-12-25,3,Canggu Surf Cafe,1887443,32,Canggu,58982.59375,True,4.0,30
2022-12-25,4,Denpasar Local,1780516,35,Denpasar,50871.885714285716,True,4.0,30
2022-12-25,5,Sanur Beach Resto,1470644,25,Sanur,58825.76,True,4.0,30
2022-12-25,6,Nusa Dua Fine Dining,4578110,94,Seminyak,48703.29787234042,True,4.0,30
2022-12-25,7,Jimbaran Seafood,2118815,40,Canggu,52970.375,True,4.0,30
2022-12-25,8,Kuta Night Market,1761506,31,Denpasar,56822.77419354839,True,4.0,30
2022-12-26,1,Warung Bali Asli,1949136,38,Seminyak,51293.05263157895,True,4.0,30
2022-12-26,2,Ubud Organic Cafe,1114919,18,Ubud,61939.944444444445,True,4.0,30
2022-12-26,3,Canggu Surf Cafe,1703544,31,Canggu,54953.032258064515,True,4.0,30
2022-12-26,4,Denpasar Local,1136616,24,Denpasar,47359.0,True,4.0,30
2022-12-26,5,Sanur Beach Resto,1148367,23,Sanur,49929.0,True,4.0,30
2022-12-26,6,Nusa Dua Fine Dining,2284399,41,Seminyak,55717.04878048781,True,4.0,30
2022-12-26,7,Jimbaran Seafood,2378217,43,Canggu,55307.37209302326,True,4.0,30
2022-12-26,8,Kuta Night Market,1251652,26,Denpasar,48140.46153846154,True,4.0,30
2022-12-27,1,Warung Bali Asli,2563422,51,Seminyak,50263.17647058824,True,4.0,30
2022-12-27,2,Ubud Organic Cafe,1916418,46,Ubud,41661.260869565216,True,4.0,30
2022-12-27,3,Canggu Surf Cafe,1747395,43,Canggu,40637.09302325582,True,4.0,30
2022-12-27,4,Denpasar Local,1066598,23,Denpasar,46373.82608695652,True,4.0,30
2022-12-27,5,Sanur Beach Resto,1535452,35,Sanur,43870.05714285714,True,4.0,30
2022-12-27,6,Nusa Dua Fine Dining,1618572,30,Seminyak,53952.4,True,4.0,30
2022-12-27,7,Jimbaran Seafood,2160886,53,Canggu,40771.43396226415,True,4.0,30
2022-12-27,8,Kuta Night Market,1044097,19,Denpasar,54952.47368421053,True,4.0,30
2022-12-28,1,Warung Bali Asli,2273715,40,Seminyak,56842.875,True,4.0,30
2022-12-28,2,Ubud Organic Cafe,2180651,43,Ubud,50712.813953488374,True,4.0,30
2022-12-28,3,Canggu Surf Cafe,2544674,43,Canggu,59178.46511627907,True,4.0,30
2022-12-28,4,Denpasar Local,1016857,23,Denpasar,44211.17391304348,True,4.0,30
2022-12-28,5,Sanur Beach Resto,2370278,47,Sanur,50431.44680851064,True,4.0,30
2022-12-28,6,Nusa Dua Fine Dining,2741823,49,Seminyak,55955.57142857143,True,4.0,30
2022-12-28,7,Jimbaran Seafood,2770682,48,Canggu,57722.541666666664,True,4.0,30
2022-12-28,8,Kuta Night Market,1215254,22,Denpasar,55238.818181818184,True,4.0,30
2022-12-29,1,Warung Bali Asli,2761640,47,Seminyak,58758.29787234042,True,4.0,30
2022-12-29,2,Ubud Organic Cafe,2157599,47,Ubud,45906.36170212766,True,4.0,30
2022-12-29,3,Canggu Surf Cafe,1655899,32,Canggu,51746.84375,True,4.0,30
2022-12-29,4,Denpasar Local,1550186,28,Denpasar,55363.78571428572,True,4.0,30
2022-12-29,5,Sanur Beach Resto,1631130,31,Sanur,52617.096774193546,True,4.0,30
2022-12-29,6,Nusa Dua Fine Dining,3064436,56,Seminyak,54722.07142857143,True,4.0,30
2022-12-29,7,Jimbaran Seafood,2391889,39,Canggu,61330.48717948718,True,4.0,30
2022-12-29,8,Kuta Night Market,1371139,25,Denpasar,54845.56,True,4.0,30
2022-12-30,1,Warung Bali Asli,3035895,59,Seminyak,51455.84745762712,True,4.0,30
2022-12-30,2,Ubud Organic Cafe,1677756,35,Ubud,47935.885714285716,True,4.0,30
2022-12-30,3,Canggu Surf Cafe,3369168,82,Canggu,41087.41463414634,True,4.0,30
2022-12-30,4,Denpasar Local,1546539,35,Denpasar,44186.828571428574,True,4.0,30
2022-12-30,5,Sanur Beach Resto,2382056,51,Sanur,46706.98039215686,True,4.0,30
2022-12-30,6,Nusa Dua Fine Dining,4214295,70,Seminyak,60204.21428571428,True,4.0,30
2022-12-30,7,Jimbaran Seafood,3642493,74,Canggu,49222.87837837838,True,4.0,30
2022-12-30,8,Kuta Night Market,1550787,28,Denpasar,55385.25,True,4.0,30
2022-12-31,1,Warung Bali Asli,2808219,47,Seminyak,59749.34042553192,True,4.0,30
2022-12-31,2,Ubud Organic Cafe,2596064,50,Ubud,51921.28,True,4.0,30
2022-12-31,3,Canggu Surf Cafe,3040961,55,Canggu,55290.2,True,4.0,30
2022-12-31,4,Denpasar Local,1614606,26,Denpasar,62100.230769230766,True,4.0,30
2022-12-31,5,Sanur Beach Resto,2490232,44,Sanur,56596.181818181816,True,4.0,30
2022-12-31,6,Nusa Dua Fine Dining,3022406,68,Seminyak,44447.14705882353,True,4.0,30
2022-12-31,7,Jimbaran Seafood,2307871,39,Canggu,59176.179487179485,True,4.0,30
2022-12-31,8,Kuta Night Market,1530400,33,Denpasar,46375.757575757576,True,4.0,30
2023-01-01,1,Warung Bali Asli,2396008,53,Seminyak,45207.698113207545,True,4.0,30
2023-01-01,2,Ubud Organic Cafe,2355827,47,Ubud,50123.97872340425,True,4.0,30
2023-01-01,3,Canggu Surf Cafe,2741735,62,Canggu,44221.532258064515,True,4.0,30
2023-01-01,4,Denpasar Local,2270284,53,Denpasar,42835.54716981132,True,4.0,30
2023-01-01,5,Sanur Beach Resto,1645912,36,Sanur,45719.77777777778,True,4.0,30
2023-01-01,6,Nusa Dua Fine Dining,3907187,95,Seminyak,41128.28421052632,True,4.0,30
2023-01-01,7,Jimbaran Seafood,4122466,86,Canggu,47935.651162790695,True,4.0,30
2023-01-01,8,Kuta Night Market,1598374,38,Denpasar,42062.47368421053,True,4.0,30
2023-01-02,1,Warung Bali Asli,1601652,35,Seminyak,45761.485714285714,True,4.0,30
2023-01-02,2,Ubud Organic Cafe,1647501,37,Ubud,44527.05405405405,True,4.0,30
2023-01-02,3,Canggu Surf Cafe,1924581,37,Canggu,52015.7027027027,True,4.0,30
2023-01-02,4,Denpasar Local,1053298,20,Denpasar,52664.9,True,4.0,30
2023-01-02,5,Sanur Beach Resto,1518101,25,Sanur,60724.04,True,4.0,30
2023-01-02,6,Nusa Dua Fine Dining,2532686,43,Seminyak,58899.67441860465,True,4.0,30
2023-01-02,7,Jimbaran Seafood,2277280,53,Canggu,42967.54716981132,True,4.0,30
2023-01-02,8,Kuta Night Market,943347,19,Denpasar,49649.84210526316,True,4.0,30
2023-01-03,1,Warung Bali Asli,1604989,31,Seminyak,51773.83870967742,True,4.0,30
2023-01-03,2,Ubud Organic Cafe,1818038,35,Ubud,51943.94285714286,True,4.0,30
2023-01-03,3,Canggu Surf Cafe,1504246,35,Canggu,42978.45714285714,True,4.0,30
2023-01-03,4,Denpasar Local,1027126,25,Denpasar,41085.04,True,4.0,30
2023-01-03,5,Sanur Beach Resto,1733978,36,Sanur,48166.055555555555,True,4.0,30
2023-01-03,6,Nusa Dua Fine Dining,1622290,36,Seminyak,45063.61111111111,True,4.0,30
2023-01-03,7,Jimbaran Seafood,1725329,30,Canggu,57510.96666666667,True,4.0,30
2023-01-03,8,Kuta Night Market,833223,20,Denpasar,41661.15,True,4.0,30
2023-01-04,1,Warung Bali Asli,2881489,51,Seminyak,56499.78431372549,True,4.0,30
2023-01-04,2,Ubud Organic Cafe,2568835,50,Ubud,51376.7,True,4.0,30
2023-01-04,3,Canggu Surf Cafe,2355649,44,Canggu,53537.47727272727,True,4.0,30
2023-01-04,4,Denpasar Local,1140499,22,Denpasar,51840.86363636364,True,4.0,30
2023-01-04,5,Sanur Beach Resto,1727249,28,Sanur,61687.46428571428,True,4.0,30
2023-01-04,6,Nusa Dua Fine Dining,3001881,58,Seminyak,51756.56896551724,True,4.0,30
2023-01-04,7,Jimbaran Seafood,2609348,57,Canggu,45778.0350877193,True,4.0,30
2023-01-04,8,Kuta Night Market,1482632,36,Denpasar,41184.22222222222,True,4.0,30
2023-01-05,1,Warung Bali Asli,3043835,72,Seminyak,42275.48611111111,True,4.0,30
2023-01-05,2,Ubud Organic Cafe,2494413,45,Ubud,55431.4,True,4.0,30
2023-01-05,3,Canggu Surf Cafe,2607202,61,Canggu,42741.016393442624,True,4.0,30
2023-01-05,4,Denpasar Local,1933838,33,Denpasar,58601.15151515151,True,4.0,30
2023-01-05,5,Sanur Beach Resto,2163635,38,Sanur,56937.76315789474,True,4.0,30
2023-01-05,6,Nusa Dua Fine Dining,2518490,57,Seminyak,44184.0350877193,True,4.0,30
2023-01-05,7,Jimbaran Seafood,2792314,60,Canggu,46538.566666666666,True,4.0,30
2023-01-05,8,Kuta Night Market,1413471,26,Denpasar,54364.269230769234,True,4.0,30
2023-01-06,1,Warung Bali Asli,2552459,48,Seminyak,53176.229166666664,True,4.0,30
