restaurant_id,date,total_sales,total_orders,ads_spend,ads_enabled,avg_rating,cancellation_rate,avg_preparation_time,avg_order_value,delivery_time
3,2023-08-10,3354998,71,0,False,4.4,0.133,21,47253,25
4,2023-08-10,1686178,40,45660,True,3.6,0.041,26,42154,34
5,2023-08-10,2124755,38,57585,True,4.7,0.107,19,55915,48
6,2023-08-10,2406797,45,56570,True,4.0,0.096,36,53484,42
7,2023-08-10,2792789,67,0,False,4.6,0.158,34,41683,28
8,2023-08-10,1190135,27,101409,True,4.5,0.17,31,44079,29
1,2023-08-11,3420011,65,133587,True,4.1,0.097,32,52616,25
2,2023-08-11,2393549,46,0,False,3.9,0.104,19,52034,35
3,2023-08-11,2387602,49,0,False,3.7,0.147,18,48727,45
4,2023-08-11,2735155,62,97237,True,3.4,0.165,23,44115,49
5,2023-08-11,1756871,30,0,False,4.5,0.164,22,58562,46
6,2023-08-11,5335167,116,133522,True,3.6,0.091,39,45993,34
7,2023-08-11,3222243,72,0,False,3.7,0.172,28,44753,32
8,2023-08-11,2309624,51,30215,True,3.6,0.035,29,45287,49
1,2023-08-12,3109203,52,0,False,4.5,0.179,27,59792,49
2,2023-08-12,1914224,34,125219,True,4.6,0.034,25,56301,27
3,2023-08-12,2732803,65,143484,True,3.8,0.129,22,42043,41
4,2023-08-12,2848662,55,0,False,3.7,0.097,26,51794,30
5,2023-08-12,2842865,53,108050,True,4.8,0.094,25,53639,38
6,2023-08-12,3544597,61,54223,True,3.8,0.125,37,58108,27
7,2023-08-12,3990305,67,90580,True,3.8,0.116,18,59557,30
8,2023-08-12,1714924,41,96340,True,3.5,0.159,25,41827,48
1,2023-08-13,3661760,76,82656,True,3.6,0.108,33,48181,44
2,2023-08-13,1896526,40,106313,True,4.2,0.166,23,47413,44
3,2023-08-13,2314933,48,109573,True,4.3,0.131,33,48228,35
4,2023-08-13,2500714,53,147559,True,4.7,0.068,20,47183,47
5,2023-08-13,1738185,40,37313,True,4.8,0.051,28,43455,30
6,2023-08-13,4816524,88,133329,True,4.3,0.031,19,54733,26
7,2023-08-13,4820427,86,127365,True,3.7,0.106,19,56051,33
8,2023-08-13,2285033,42,104397,True,4.3,0.068,19,54406,38
1,2023-08-14,2230510,40,0,False,4.5,0.08,25,55763,41
2,2023-08-14,2056421,40,67874,True,3.9,0.143,39,51411,36
3,2023-08-14,1998283,35,0,False,4.2,0.138,21,57094,47
4,2023-08-14,1051782,24,116019,True,4.1,0.066,19,43824,43
5,2023-08-14,2106663,39,46958,True,4.6,0.032,26,54017,33
6,2023-08-14,3070169,61,133181,True,3.5,0.173,31,50331,44
7,2023-08-14,2533040,43,140315,True,3.8,0.091,31,58908,41
8,2023-08-14,1388385,24,0,False,4.7,0.048,29,57849,29
1,2023-08-15,2301649,38,34532,True,4.1,0.053,18,60570,30
2,2023-08-15,1860693,39,73853,True,3.8,0.15,27,47710,25
3,2023-08-15,2569464,50,0,False,3.4,0.126,34,51389,46
4,2023-08-15,1811176,35,0,False,3.6,0.081,20,51748,27
5,2023-08-15,1963064,43,0,False,4.7,0.06,39,45653,31
6,2023-08-15,3069940,55,0,False,4.5,0.103,18,55817,42
7,2023-08-15,2468679,55,0,False,3.6,0.092,36,44885,43
8,2023-08-15,986190,22,61543,True,3.8,0.122,26,44827,28
1,2023-08-16,2813704,47,114640,True,3.5,0.042,24,59866,29
2,2023-08-16,1644948,28,65352,True,4.0,0.111,33,58748,42
3,2023-08-16,3264934,77,0,False,4.6,0.081,36,42402,29
4,2023-08-16,1891552,32,0,False,4.6,0.061,21,59111,40
5,2023-08-16,2258505,39,96749,True,4.0,0.062,39,57910,29
6,2023-08-16,3579002,62,0,False,4.0,0.163,25,57726,39
7,2023-08-16,2518246,56,0,False,3.4,0.173,23,44969,42
8,2023-08-16,1168122,23,147791,True,4.1,0.166,21,50788,39
1,2023-08-17,2793451,49,0,False,4.3,0.14,19,57009,25
2,2023-08-17,2587548,49,30470,True,4.1,0.109,29,52807,27
3,2023-08-17,2371484,53,0,False,4.6,0.064,29,44745,38
4,2023-08-17,2324277,40,109940,True,3.5,0.036,31,58107,26
5,2023-08-17,2195518,43,56928,True,4.1,0.159,27,51059,33
6,2023-08-17,3703428,77,0,False,4.2,0.113,21,48096,33
7,2023-08-17,2722959,55,89530,True,3.5,0.067,30,49508,29
8,2023-08-17,1255494,22,32809,True,4.5,0.137,23,57068,26
1,2023-08-18,2365944,57,0,False,4.0,0.171,33,41508,47
2,2023-08-18,3185383,54,0,False,4.5,0.055,35,58989,43
3,2023-08-18,2678032,55,71268,True,3.6,0.157,25,48691,34
4,2023-08-18,2700913,50,0,False,4.1,0.159,32,54018,40
5,2023-08-18,3111272,53,147371,True,4.6,0.11,39,58703,42
6,2023-08-18,4562978,107,122358,True,4.0,0.114,37,42645,34
7,2023-08-18,2686066,48,0,False,3.4,0.149,33,55960,39
8,2023-08-18,1179365,27,68228,True,4.2,0.041,29,43680,38
1,2023-08-19,4016059,79,0,False,4.3,0.062,26,50836,29
2,2023-08-19,3500111,83,0,False,4.5,0.17,19,42170,29
3,2023-08-19,3712290,64,93548,True,4.6,0.18,38,58005,29
4,2023-08-19,2433380,44,83233,True,4.3,0.148,26,55304,29
5,2023-08-19,2737185,49,0,False,3.9,0.123,38,55861,42
6,2023-08-19,3521154,63,0,False,4.7,0.143,25,55891,48
7,2023-08-19,3959905,82,91245,True,4.8,0.15,26,48292,38
8,2023-08-19,1414516,24,0,False,4.8,0.05,20,58938,43
1,2023-08-20,3021127,72,0,False,3.9,0.102,31,41960,41
2,2023-08-20,2193518,46,0,False,4.6,0.13,37,47685,37
3,2023-08-20,3694614,75,49932,True,4.1,0.073,18,49262,34
4,2023-08-20,1747448,39,134176,True,4.3,0.12,35,44806,30
5,2023-08-20,2236081,43,0,False,3.6,0.106,29,52002,28
6,2023-08-20,5381795,126,0,False,3.8,0.13,25,42713,37
7,2023-08-20,4146356,80,35939,True,4.5,0.144,23,51829,38
8,2023-08-20,1831342,33,57239,True,4.6,0.174,29,55495,37
1,2023-08-21,2371736,58,86241,True,4.3,0.103,19,40892,37
2,2023-08-21,1984448,40,76716,True,3.8,0.135,23,49611,37
3,2023-08-21,1929576,43,0,False,4.1,0.18,25,44874,30
4,2023-08-21,1271461,27,36180,True,3.8,0.148,21,47091,26
5,2023-08-21,1296084,24,48047,True,3.8,0.085,28,54003,46
6,2023-08-21,2480787,53,99082,True,3.6,0.086,19,46807,38
7,2023-08-21,1936698,45,0,False,4.6,0.055,20,43038,26
8,2023-08-21,1061256,18,0,False,4.8,0.04,30,58959,25
1,2023-08-22,2219048,39,0,False,3.6,0.135,30,56899,39
2,2023-08-22,1292356,22,35983,True,3.5,0.149,32,58743,28
3,2023-08-22,2789106,51,0,False,4.2,0.053,29,54688,47
4,2023-08-22,1258162,22,0,False,4.4,0.111,34,57189,25
5,2023-08-22,1451189,29,84200,True,4.5,0.113,28,50041,37
6,2023-08-22,2256575,46,82894,True,4.7,0.031,19,49056,44
7,2023-08-22,2737683,55,124370,True,3.6,0.045,18,49776,27
8,2023-08-22,1204539,21,34475,True,3.7,0.166,38,57359,42
1,2023-08-23,2433831,56,43858,True,3.8,0.072,28,43461,30
2,2023-08-23,2587753,49,100725,True,4.5,0.037,30,52811,36
3,2023-08-23,2566950,42,0,False,4.3,0.094,21,61118,41
4,2023-08-23,1750962,37,92940,True,4.0,0.037,29,47323,38
5,2023-08-23,1779572,40,0,False,3.5,0.177,38,44489,42
6,2023-08-23,4397111,80,73394,True,3.4,0.073,27,54964,43
7,2023-08-23,3837291,66,122778,True,4.3,0.051,28,58141,34
8,2023-08-23,1264839,23,93100,True,4.1,0.041,28,54993,32
1,2023-08-24,2273698,44,97592,True,4.5,0.128,27,51675,34
2,2023-08-24,1705455,30,103404,True,4.0,0.167,35,56849,48
3,2023-08-24,3163643,58,47214,True,4.6,0.17,21,54546,33
4,2023-08-24,1917338,33,90508,True,4.3,0.038,36,58101,30
5,2023-08-24,2559186,44,58934,True,4.6,0.156,33,58163,41
6,2023-08-24,2582151,62,0,False,4.4,0.116,21,41648,26
7,2023-08-24,3437365,57,0,False,3.7,0.121,30,60305,27
8,2023-08-24,1798043,35,31532,True,4.2,0.098,34,51373,38
1,2023-08-25,4335124,75,0,False,4.7,0.079,33,57802,28
2,2023-08-25,2162211,53,116029,True,4.4,0.093,33,40796,30
3,2023-08-25,2388662,41,0,False,3.7,0.045,31,58260,38
4,2023-08-25,1506444,25,31749,True,4.4,0.086,34,60258,28
5,2023-08-25,3302694,74,38393,True,3.5,0.172,24,44631,27
6,2023-08-25,4671051,83,31921,True,3.9,0.114,28,56278,48
7,2023-08-25,3062747,58,0,False,4.5,0.043,19,52806,25
8,2023-08-25,1791599,31,130670,True,4.4,0.165,33,57794,33
1,2023-08-26,3847033,73,95507,True,4.2,0.099,37,52699,41
2,2023-08-26,2747941,62,0,False,4.0,0.057,30,44322,42
3,2023-08-26,3521768,59,75743,True,4.7,0.105,23,59691,48
4,2023-08-26,1607297,27,0,False,4.1,0.122,31,59530,40
5,2023-08-26,2630850,49,144508,True,4.3,0.078,32,53691,28
6,2023-08-26,2768689,66,0,False,3.7,0.055,38,41950,45
7,2023-08-26,4096674,71,131170,True,4.2,0.137,26,57700,39
8,2023-08-26,1748080,40,105376,True,4.1,0.153,33,43702,46
1,2023-08-27,2443812,57,98016,True,4.1,0.079,23,42874,47
2,2023-08-27,2933963,68,101248,True,4.4,0.102,20,43147,41
3,2023-08-27,2554882,55,101960,True,3.6,0.101,22,46452,49
4,2023-08-27,2621908,54,0,False,3.6,0.159,33,48554,33
5,2023-08-27,1904674,41,0,False,3.4,0.043,39,46455,46
6,2023-08-27,3231978,62,0,False,4.5,0.125,31,52129,39
7,2023-08-27,3938111,79,53698,True,3.7,0.166,35,49850,47
8,2023-08-27,2058795,50,48033,True,4.8,0.087,29,41176,43
1,2023-08-28,2504505,60,0,False,3.7,0.161,29,41742,38
2,2023-08-28,2109946,46,113924,True,4.2,0.142,32,45868,34
3,2023-08-28,1943003,33,105046,True,3.8,0.142,18,58879,32
4,2023-08-28,1150628,24,134174,True,3.8,0.051,33,47943,25
5,2023-08-28,1365080,33,68643,True,3.5,0.034,24,41366,36
6,2023-08-28,3333098,55,0,False,4.1,0.108,26,60602,47
7,2023-08-28,3150978,77,0,False,3.9,0.122,33,40922,28
8,2023-08-28,1042874,25,115218,True,3.9,0.169,38,41715,28
1,2023-08-29,2695930,53,128723,True,4.5,0.122,33,50867,25
2,2023-08-29,2134406,39,0,False,4.1,0.064,38,54728,25
3,2023-08-29,1462680,32,32320,True,4.1,0.16,21,45709,41
4,2023-08-29,1390935,30,75949,True,4.6,0.159,27,46365,41
5,2023-08-29,2157096,37,0,False,3.6,0.158,37,58300,44
6,2023-08-29,3441998,61,93850,True,4.6,0.067,18,56426,48
7,2023-08-29,1867082,33,92934,True,3.8,0.13,35,56578,39
8,2023-08-29,1015216,18,120740,True,3.8,0.16,27,56401,49
1,2023-08-30,3703530,64,136955,True,4.6,0.095,19,57868,47
2,2023-08-30,1656264,39,0,False,4.2,0.114,30,42468,41
3,2023-08-30,3329407,78,86098,True,3.5,0.139,35,42685,49
4,2023-08-30,1376942,31,119871,True,4.0,0.177,39,44417,26
5,2023-08-30,2107411,39,30705,True,3.7,0.107,25,54036,36
6,2023-08-30,2585155,43,0,False,4.2,0.117,23,60120,48
7,2023-08-30,3277438,60,92463,True,3.5,0.058,33,54624,31
8,2023-08-30,1315645,29,0,False,3.7,0.134,28,45367,42
1,2023-08-31,2249839,38,36177,True,4.6,0.14,19,59206,46
2,2023-08-31,2757244,66,93324,True,3.8,0.073,21,41776,33
3,2023-08-31,3302721,79,54229,True,4.3,0.12,22,41807,39
4,2023-08-31,1420345,23,0,False,4.3,0.171,35,61754,35
5,2023-08-31,2234052,39,0,False,3.8,0.176,31,57283,27
6,2023-08-31,3072566,52,76457,True,4.7,0.068,19,59088,32
7,2023-08-31,4108746,74,138908,True,4.2,0.128,20,55524,39
8,2023-08-31,1055071,22,0,False,4.1,0.079,29,47958,36
1,2023-09-01,2018604,45,0,False,3.6,0.063,22,44858,25
2,2023-09-01,2174430,42,111019,True,4.4,0.13,39,51772,35
3,2023-09-01,1356367,23,35604,True,3.5,0.054,36,58972,39
4,2023-09-01,1093446,26,0,False,4.5,0.094,25,42056,25
5,2023-09-01,1165008,19,0,False,3.9,0.168,20,61316,33
6,2023-09-01,1743521,40,84555,True,4.5,0.153,20,43588,49
7,2023-09-01,1816169,36,99602,True,4.4,0.177,29,50449,44
8,2023-09-01,742409,16,0,False,4.3,0.093,19,46401,36
1,2023-09-02,1541655,28,118311,True,3.5,0.06,24,55059,31
2,2023-09-02,1914182,33,40452,True,4.1,0.132,33,58006,40
3,2023-09-02,2088642,39,34689,True,4.3,0.089,20,53555,31
4,2023-09-02,1449434,24,0,False,4.0,0.045,32,60393,42
5,2023-09-02,1505876,26,0,False,3.8,0.078,38,57918,41
6,2023-09-02,2774783,49,0,False,3.6,0.1,38,56628,43
7,2023-09-02,2199320,38,94938,True,4.7,0.045,27,57877,39
8,2023-09-02,1408903,24,141829,True,4.2,0.079,28,58704,44
1,2023-09-03,2624076,49,0,False,4.3,0.04,23,53553,30
2,2023-09-03,1151919,21,0,False,4.1,0.129,35,54853,39
3,2023-09-03,2514323,55,55295,True,3.5,0.134,18,45715,43
4,2023-09-03,1649934,28,53486,True,3.8,0.064,35,58926,33
5,2023-09-03,1206572,24,0,False,4.4,0.158,37,50274,48
6,2023-09-03,1965805,33,43797,True,3.8,0.047,20,59570,45
7,2023-09-03,1980774,49,59634,True,4.6,0.033,29,40424,46
8,2023-09-03,1230882,22,128362,True,4.5,0.144,24,55949,37
1,2023-09-04,1275088,23,141465,True,4.2,0.112,26,55439,47
2,2023-09-04,1194371,28,0,False,3.5,0.05,33,42656,36
3,2023-09-04,977187,21,114952,True,4.1,0.106,24,46533,40
4,2023-09-04,868208,15,75901,True,3.6,0.046,35,57881,43
5,2023-09-04,1115987,19,125998,True,4.6,0.089,29,58736,26
6,2023-09-04,1152565,25,0,False,3.7,0.03,32,46103,32
7,2023-09-04,2036431,40,0,False,3.8,0.09,32,50911,40
8,2023-09-04,947865,19,85214,True,3.5,0.08,39,49888,36
1,2023-09-05,1690484,32,0,False,4.4,0.175,26,52828,30
2,2023-09-05,1260839,24,0,False,4.0,0.039,34,52535,27
3,2023-09-05,1009090,23,76634,True,3.7,0.162,20,43873,31
4,2023-09-05,609342,10,0,False,3.6,0.144,37,60934,49
5,2023-09-05,1178017,23,40518,True,4.6,0.072,25,51218,31
6,2023-09-05,1956443,33,41916,True,4.8,0.123,23,59286,44
7,2023-09-05,2040006,36,94762,True,4.5,0.132,21,56667,38
8,2023-09-05,485319,8,101893,True,4.2,0.067,35,60665,45
1,2023-09-06,2105190,41,108162,True,4.5,0.039,35,51346,43
2,2023-09-06,1796572,43,93625,True,3.8,0.054,27,41781,32
3,2023-09-06,1780868,38,0,False,4.5,0.123,36,46865,40
4,2023-09-06,1136159,26,100930,True,4.6,0.17,19,43698,48
5,2023-09-06,1334140,23,69087,True,3.5,0.163,39,58006,45
6,2023-09-06,2495333,59,122507,True,4.4,0.142,36,42294,31
7,2023-09-06,1735040,31,92995,True,4.5,0.119,32,55969,43
8,2023-09-06,836217,20,0,False,3.7,0.108,30,41811,28
1,2023-09-07,1340098,31,68234,True,4.1,0.058,21,43229,35
2,2023-09-07,944655,17,0,False,3.9,0.038,32,55568,49
3,2023-09-07,1843353,34,43006,True,4.5,0.148,35,54216,47
4,2023-09-07,1178573,26,107871,True,4.4,0.161,21,45330,31
5,2023-09-07,880095,15,33284,True,3.9,0.135,25,58673,41
6,2023-09-07,1886777,45,92499,True,3.8,0.084,29,41928,34
7,2023-09-07,2192681,51,0,False,4.6,0.113,35,42994,41
8,2023-09-07,1060056,19,0,False,4.0,0.134,37,55792,25
1,2023-09-08,2109797,48,32004,True,4.1,0.164,28,43954,32
2,2023-09-08,1288632,28,0,False,3.9,0.171,34,46023,34
3,2023-09-08,1397325,28,93685,True,3.9,0.091,38,49904,45
4,2023-09-08,1716240,34,94035,True,4.2,0.054,18,50478,47
5,2023-09-08,1128463,18,0,False,3.8,0.092,23,62692,36
6,2023-09-08,3146314,58,48668,True,3.7,0.032,27,54247,37
7,2023-09-08,2668263,56,0,False,4.8,0.125,21,47648,32
8,2023-09-08,1196605,28,74586,True,4.1,0.044,33,42736,31
1,2023-09-09,2218429,41,71388,True,3.6,0.038,28,54108,27
2,2023-09-09,1581792,28,0,False,4.1,0.117,24,56493,45
3,2023-09-09,2268504,42,77760,True,4.6,0.114,26,54012,33
4,2023-09-09,1747307,32,0,False,4.1,0.166,33,54603,44
5,2023-09-09,1678522,39,0,False,3.9,0.147,19,43039,28
6,2023-09-09,2821036,54,64307,True,3.9,0.061,34,52241,35
7,2023-09-09,2223479,44,115662,True,4.1,0.155,22,50534,46
8,2023-09-09,892070,17,0,False,4.6,0.107,32,52475,39
1,2023-09-10,2141699,38,0,False,4.7,0.033,25,56360,31
2,2023-09-10,1408243,28,0,False,4.7,0.15,22,50294,37
3,2023-09-10,2060755,40,104281,True,4.3,0.145,24,51519,49
4,2023-09-10,1463760,27,62736,True,3.6,0.135,26,54213,46
5,2023-09-10,1131703,27,127638,True,4.1,0.11,23,41915,42
6,2023-09-10,2609281,50,112728,True,4.3,0.155,37,52186,28
7,2023-09-10,2426169,42,117116,True,4.8,0.167,23,57766,38
8,2023-09-10,1251899,23,0,False,3.7,0.174,27,54430,36
1,2023-09-11,1282003,24,115346,True,4.6,0.149,32,53417,45
2,2023-09-11,902683,19,80458,True,3.4,0.074,37,47510,49
3,2023-09-11,1441004,27,113983,True,4.1,0.044,29,53371,28
4,2023-09-11,873693,19,0,False,3.9,0.118,35,45984,33
5,2023-09-11,1012050,19,0,False,4.5,0.164,26,53266,35
6,2023-09-11,1847543,34,0,False,4.1,0.117,22,54339,48
7,2023-09-11,1150678,21,34789,True,4.0,0.085,18,54794,43
8,2023-09-11,942283,21,0,False,3.7,0.147,31,44871,27
1,2023-09-12,1176316,24,112623,True,4.4,0.106,32,49013,38
2,2023-09-12,953032,17,0,False,4.2,0.085,35,56061,38
3,2023-09-12,1579787,31,136310,True,4.3,0.071,33,50961,42
4,2023-09-12,1018136,17,0,False,3.9,0.146,33,59890,45
5,2023-09-12,1237190,21,94215,True,3.7,0.081,36,58914,26
6,2023-09-12,1216501,22,83557,True,4.3,0.123,24,55295,41
7,2023-09-12,1137671,22,91318,True,4.7,0.125,19,51712,27
8,2023-09-12,589239,11,64121,True,4.2,0.072,31,53567,48
1,2023-09-13,1684350,35,44416,True,4.2,0.108,24,48124,35
2,2023-09-13,952192,17,136093,True,4.1,0.151,30,56011,25
3,2023-09-13,1446266,27,108896,True,4.0,0.112,26,53565,40
4,2023-09-13,1079043,24,116071,True,3.7,0.066,22,44960,26
5,2023-09-13,948502,22,0,False,4.5,0.037,20,43114,28
6,2023-09-13,1977901,36,76290,True,4.2,0.096,20,54942,41
7,2023-09-13,2029780,38,146338,True,3.6,0.112,20,53415,42
8,2023-09-13,930963,22,39401,True,3.5,0.102,31,42317,32
1,2023-09-14,1849514,35,0,False,3.7,0.103,37,52843,25
2,2023-09-14,1535983,28,0,False,3.6,0.165,25,54857,47
3,2023-09-14,1478208,33,127221,True,4.7,0.102,38,44794,42
4,2023-09-14,1062905,19,0,False,4.4,0.151,19,55942,26
5,2023-09-14,1007133,20,145872,True,4.3,0.1,20,50357,39
6,2023-09-14,1754343,42,68428,True,4.5,0.108,21,41770,40
7,2023-09-14,2099051,44,0,False,4.7,0.138,33,47706,32
8,2023-09-14,1160290,19,111686,True,4.6,0.17,25,61068,44
1,2023-09-15,1993933,49,38945,True,4.4,0.063,39,40693,48
2,2023-09-15,1203324,24,0,False,4.4,0.049,21,50139,49
3,2023-09-15,1827990,35,133191,True,3.9,0.076,36,52228,39
4,2023-09-15,1485529,31,148585,True,3.4,0.05,26,47920,32
5,2023-09-15,1558555,30,31828,True,3.6,0.159,35,51952,34
6,2023-09-15,1815873,44,0,False,3.6,0.123,25,41270,37
7,2023-09-15,2318393,49,0,False,3.4,0.141,18,47314,28
8,2023-09-15,1014614,20,48928,True,4.5,0.161,18,50731,32
1,2023-09-16,2295322,57,41389,True,4.3,0.064,18,40269,26
2,2023-09-16,1484215,30,41317,True,4.6,0.15,30,49474,48
3,2023-09-16,1482030,30,52411,True,4.8,0.139,23,49401,38
4,2023-09-16,1141374,20,109543,True,4.7,0.037,36,57069,37
5,2023-09-16,1990874,41,120358,True,4.8,0.106,32,48558,44
6,2023-09-16,3074781,74,0,False,3.9,0.075,26,41551,30
7,2023-09-16,2594143,53,0,False,4.5,0.108,20,48946,32
8,2023-09-16,771185,15,0,False,4.4,0.098,22,51412,42
1,2023-09-17,1882985,40,111978,True,4.3,0.108,20,47075,29
2,2023-09-17,2037892,49,0,False,3.5,0.145,22,41590,27
3,2023-09-17,2378775,45,44410,True,3.4,0.039,20,52862,31
4,2023-09-17,1604860,35,108761,True,3.9,0.083,25,45853,32
5,2023-09-17,1646791,28,95041,True,3.9,0.141,35,58814,46
6,2023-09-17,2813443,49,108379,True,3.6,0.09,25,57417,40
7,2023-09-17,2064458,35,31642,True,4.3,0.038,26,58985,42
8,2023-09-17,1331075,30,128103,True,4.5,0.164,19,44369,36
1,2023-09-18,988769,17,57272,True,4.5,0.062,29,58163,37
2,2023-09-18,1442022,27,127428,True,4.1,0.159,29,53408,27
3,2023-09-18,1467996,25,0,False,4.5,0.049,22,58720,48
4,2023-09-18,847332,16,135131,True,4.5,0.16,21,52958,28
5,2023-09-18,1237433,27,0,False,3.6,0.138,18,45831,27
6,2023-09-18,2210969,50,122406,True,4.1,0.11,28,44219,25
7,2023-09-18,1219011,25,132964,True,4.4,0.052,26,48760,26
8,2023-09-18,713618,13,58254,True,4.8,0.113,21,54894,45
1,2023-09-19,1157535,28,118303,True,4.4,0.134,38,41341,42
2,2023-09-19,1380101,25,112430,True,4.3,0.064,26,55204,48
3,2023-09-19,1174326,19,137754,True,4.2,0.085,24,61807,33
4,2023-09-19,630469,13,73414,True,4.7,0.166,19,48498,40
5,2023-09-19,1324092,32,0,False,3.5,0.035,37,41378,47
6,2023-09-19,2173504,43,140880,True,4.0,0.14,32,50547,34
7,2023-09-19,1806820,41,127321,True,4.4,0.146,29,44069,37
8,2023-09-19,854459,21,0,False,4.4,0.144,36,40689,27
1,2023-09-20,2313472,38,0,False,3.8,0.041,39,60881,27
2,2023-09-20,1178878,21,83467,True,4.2,0.03,34,56137,34
3,2023-09-20,1147853,22,136864,True,4.1,0.165,23,52175,45
4,2023-09-20,1359042,24,0,False,3.8,0.143,19,56627,30
5,2023-09-20,1164685,25,64605,True,3.9,0.144,27,46587,47
6,2023-09-20,2449900,53,106019,True,3.4,0.041,33,46225,45
7,2023-09-20,2112382,45,41355,True,4.4,0.144,35,46942,34
8,2023-09-20,1179173,26,0,False,4.5,0.058,31,45353,36
1,2023-09-21,1737875,32,130011,True,4.5,0.041,28,54309,25
2,2023-09-21,1165450,27,0,False,4.6,0.042,27,43165,48
3,2023-09-21,1835477,39,46225,True,3.6,0.063,22,47064,29
4,2023-09-21,877575,16,94156,True,3.5,0.131,37,54848,31
5,2023-09-21,911131,21,0,False,4.3,0.113,29,43387,27
6,2023-09-21,1593601,35,0,False,4.0,0.095,30,45531,38
7,2023-09-21,2109639,42,125654,True,4.7,0.13,31,50230,43
8,2023-09-21,1058465,23,0,False,4.1,0.046,29,46020,29
1,2023-09-22,2115129,41,0,False,4.7,0.066,20,51589,44
2,2023-09-22,1620773,27,0,False,3.8,0.05,33,60029,36
3,2023-09-22,2576170,43,140844,True,4.6,0.139,23,59911,25
4,2023-09-22,1623860,34,0,False,4.1,0.119,32,47761,30
5,2023-09-22,1074154,20,69526,True,3.7,0.071,37,53708,31
6,2023-09-22,2223249,37,0,False,4.0,0.037,39,60088,40
7,2023-09-22,2588596,55,0,False,4.4,0.09,32,47065,38
8,2023-09-22,1136430,19,105770,True,4.5,0.169,32,59812,41
1,2023-09-23,2486349,49,0,False,4.2,0.037,28,50742,39
2,2023-09-23,1357993,24,85241,True,4.6,0.066,25,56583,28
3,2023-09-23,2217478,43,0,False,4.0,0.141,24,51569,30
4,2023-09-23,1360333,26,73606,True,4.8,0.083,34,52320,46
5,2023-09-23,2026569,42,0,False,3.4,0.051,38,48252,49
6,2023-09-23,3366183,73,120596,True,3.7,0.162,19,46112,43
7,2023-09-23,1831118,33,86289,True,3.8,0.158,35,55488,40
8,2023-09-23,1276092,31,0,False,4.2,0.075,22,41164,29
1,2023-09-24,1461774,29,78653,True,3.5,0.113,26,50406,45
2,2023-09-24,1567679,34,64344,True,3.7,0.127,30,46108,28
3,2023-09-24,1900847,40,107921,True,4.6,0.17,25,47521,40
4,2023-09-24,1609130,39,0,False,3.6,0.101,18,41260,47
5,2023-09-24,1853532,42,74667,True,3.9,0.088,30,44132,31
6,2023-09-24,1887314,37,0,False,4.0,0.133,24,51008,29
7,2023-09-24,3013811,67,0,False,4.6,0.101,25,44982,26
8,2023-09-24,1310936,28,59009,True,3.9,0.071,27,46819,25
1,2023-09-25,1140774,26,92349,True,3.4,0.126,21,43876,48
2,2023-09-25,1001496,24,124186,True,3.9,0.155,29,41729,47
3,2023-09-25,1103902,18,139208,True,3.7,0.129,25,61328,42
4,2023-09-25,704125,16,41527,True,4.0,0.113,21,44008,39
5,2023-09-25,1221260,24,0,False,4.2,0.119,38,50886,33
6,2023-09-25,1889738,43,0,False,4.1,0.046,20,43947,47
7,2023-09-25,1664785,32,0,False,3.6,0.05,30,52025,34
8,2023-09-25,519278,10,130832,True,4.6,0.115,36,51928,34
1,2023-09-26,1674999,33,132561,True,4.4,0.133,35,50758,33
2,2023-09-26,1061826,21,0,False,4.6,0.177,33,50563,41
3,2023-09-26,1198375,29,58482,True,4.2,0.125,29,41323,28
4,2023-09-26,793609,15,42046,True,4.1,0.061,26,52907,39
5,2023-09-26,1097680,20,35656,True,3.8,0.098,30,54884,33
6,2023-09-26,1371911,34,0,False,3.7,0.088,34,40350,38
7,2023-09-26,1158424,22,0,False,3.9,0.165,23,52656,44
8,2023-09-26,952301,18,112624,True,4.0,0.167,36,52906,34
1,2023-09-27,2033466,38,0,False,4.8,0.081,25,53512,44
2,2023-09-27,1009360,17,0,False,4.2,0.061,23,59374,44
3,2023-09-27,1421280,24,87534,True,4.1,0.083,30,59220,41
4,2023-09-27,1441159,25,0,False,4.2,0.061,26,57646,28
5,2023-09-27,1028799,21,0,False,4.7,0.135,23,48990,28
6,2023-09-27,2179555,43,0,False,4.4,0.131,24,50687,35
7,2023-09-27,1443195,24,0,False,4.6,0.043,24,60133,42
8,2023-09-27,1186617,21,0,False,3.4,0.138,24,56506,30
1,2023-09-28,1441775,31,30195,True,4.5,0.123,30,46509,36
2,2023-09-28,1731501,29,119862,True,3.9,0.039,18,59707,47
3,2023-09-28,1404936,26,84496,True,3.9,0.16,30,54036,49
4,2023-09-28,742033,14,0,False,3.5,0.085,20,53002,40
5,2023-09-28,1320836,23,145040,True,3.9,0.167,39,57428,44
6,2023-09-28,2208659,39,78409,True,3.8,0.032,31,56632,41
7,2023-09-28,2251794,46,94946,True,4.2,0.171,26,48952,37
8,2023-09-28,655311,12,93299,True,3.7,0.034,31,54609,43
1,2023-09-29,2293144,53,0,False,3.4,0.073,22,43267,43
2,2023-09-29,1625945,28,35761,True,4.6,0.041,24,58069,48
3,2023-09-29,1416009,27,60802,True,4.4,0.065,22,52445,32
4,2023-09-29,927859,20,143677,True,4.1,0.142,38,46393,47
5,2023-09-29,1513098,27,131627,True,4.3,0.147,28,56041,36
